gestion,codigo_municipio,area,edad,sexo,numerador,denominador,valor
2024,10101,rural,16,hombre,3,6,50.0
2024,10101,rural,16,mujer,1,1,100.0
2024,10101,rural,17,hombre,1,4,25.0
2024,10101,rural,17,mujer,2,6,33.333333333333336
2024,10101,rural,18,hombre,5,9,55.55555555555556
2024,10101,rural,18,mujer,0,3,0.0
2024,10101,rural,19,hombre,2,5,40.0
2024,10101,rural,19,mujer,3,4,75.0
2024,10101,rural,20,hombre,1,3,33.333333333333336
2024,10101,rural,20,mujer,0,6,0.0
2024,10101,rural,21,hombre,1,1,100.0
2024,10101,rural,21,mujer,2,5,40.0
2024,10101,rural,22,hombre,4,6,66.66666666666667
2024,10101,rural,22,mujer,2,2,100.0
2024,10101,rural,23,hombre,7,9,77.77777777777777
2024,10101,rural,23,mujer,2,4,50.0
2024,10101,rural,24,hombre,6,10,60.0
2024,10101,rural,24,mujer,6,9,66.66666666666667
2024,10101,rural,25,hombre,3,8,37.5
2024,10101,rural,25,mujer,1,2,50.0
2024,10101,rural,26,hombre,2,7,28.571428571428573
2024,10101,rural,26,mujer,4,9,44.44444444444444
2024,10101,rural,27,hombre,3,4,75.0
2024,10101,rural,27,mujer,1,2,50.0
2024,10101,rural,28,hombre,3,7,42.857142857142854
2024,10101,rural,28,mujer,2,4,50.0
2024,10101,urbana,16,hombre,23,40,57.5
2024,10101,urbana,16,mujer,14,36,38.888888888888886
2024,10101,urbana,17,hombre,22,67,32.83582089552239
2024,10101,urbana,17,mujer,21,61,34.42622950819672
2024,10101,urbana,18,hombre,37,118,31.35593220338983
2024,10101,urbana,18,mujer,34,104,32.69230769230769
2024,10101,urbana,19,hombre,34,87,39.08045977011494
2024,10101,urbana,19,mujer,31,93,33.333333333333336
2024,10101,urbana,20,hombre,41,90,45.55555555555556
2024,10101,urbana,20,mujer,32,71,45.070422535211264
2024,10101,urbana,21,hombre,46,83,55.42168674698795
2024,10101,urbana,21,mujer,41,92,44.56521739130435
2024,10101,urbana,22,hombre,47,103,45.63106796116505
2024,10101,urbana,22,mujer,39,115,33.91304347826087
2024,10101,urbana,23,hombre,56,125,44.8
2024,10101,urbana,23,mujer,54,145,37.241379310344826
2024,10101,urbana,24,hombre,67,139,48.201438848920866
2024,10101,urbana,24,mujer,60,158,37.9746835443038
2024,10101,urbana,25,hombre,66,125,52.8
2024,10101,urbana,25,mujer,75,170,44.11764705882353
2024,10101,urbana,26,hombre,59,125,47.2
2024,10101,urbana,26,mujer,77,185,41.62162162162162
2024,10101,urbana,27,hombre,75,131,57.25190839694657
2024,10101,urbana,27,mujer,70,148,47.2972972972973
2024,10101,urbana,28,hombre,65,116,56.03448275862069
2024,10101,urbana,28,mujer,76,159,47.79874213836478
2024,10102,rural,16,mujer,0,3,0.0
2024,10102,rural,17,hombre,0,1,0.0
2024,10102,rural,17,mujer,3,5,60.0
2024,10102,rural,18,hombre,0,5,0.0
2024,10102,rural,18,mujer,0,3,0.0
2024,10102,rural,19,hombre,1,2,50.0
2024,10102,rural,19,mujer,2,3,66.66666666666667
2024,10102,rural,20,hombre,1,1,100.0
2024,10102,rural,20,mujer,1,2,50.0
2024,10102,rural,21,hombre,0,2,0.0
2024,10102,rural,21,mujer,2,3,66.66666666666667
2024,10102,rural,22,hombre,1,2,50.0
2024,10102,rural,22,mujer,2,3,66.66666666666667
2024,10102,rural,23,hombre,1,2,50.0
2024,10102,rural,23,mujer,0,2,0.0
2024,10102,rural,24,hombre,0,1,0.0
2024,10102,rural,24,mujer,0,6,0.0
2024,10102,rural,25,hombre,1,2,50.0
2024,10102,rural,25,mujer,3,3,100.0
2024,10102,rural,26,hombre,2,2,100.0
2024,10102,rural,26,mujer,1,1,100.0
2024,10102,rural,27,mujer,0,3,0.0
2024,10102,rural,28,hombre,0,1,0.0
2024,10103,rural,16,hombre,1,3,33.333333333333336
2024,10103,rural,16,mujer,4,5,80.0
2024,10103,rural,17,hombre,3,4,75.0
2024,10103,rural,17,mujer,0,2,0.0
2024,10103,rural,18,hombre,2,6,33.333333333333336
2024,10103,rural,18,mujer,0,2,0.0
2024,10103,rural,19,hombre,5,8,62.5
2024,10103,rural,19,mujer,1,2,50.0
2024,10103,rural,20,hombre,4,10,40.0
2024,10103,rural,20,mujer,1,2,50.0
2024,10103,rural,21,hombre,3,4,75.0
2024,10103,rural,21,mujer,2,4,50.0
2024,10103,rural,22,hombre,4,6,66.66666666666667
2024,10103,rural,23,hombre,2,4,50.0
2024,10103,rural,23,mujer,0,1,0.0
